                -0.60054E-09                -0.27946E-04                 0.99491E-07                 0.29635E-02                 0.77463E-06                -0.18146E-03                -0.24672E-07                -0.18372E-03                -0.74431E-07                 0.65137E-02                 0.18371E-05                -0.37569E-03
                -0.16573E-09                -0.17157E-04                 0.84592E-07                 0.78579E-02                 0.33947E-06                -0.11797E-03                -0.10708E-07                -0.12052E-03                -0.67034E-07                 0.12924E-01                -0.42855E-06                -0.25050E-03
                -0.15178E-10                -0.10327E-04                 0.49923E-07                 0.58216E-02                 0.12373E-06                -0.68231E-04                -0.34188E-08                -0.69430E-04                -0.43280E-07                 0.11735E-01                -0.25845E-06                -0.14280E-03
                 0.66820E-11                -0.57969E-05                 0.29861E-08                 0.14406E-02                 0.10019E-06                -0.32232E-04                -0.63984E-09                -0.32041E-04                -0.93787E-08                 0.38307E-02                 0.21106E-06                -0.62426E-04
                -0.81904E-11                -0.22659E-05                -0.46716E-07                 0.17435E-02                 0.58553E-07                -0.98939E-05                -0.64101E-10                -0.95565E-05                 0.26898E-07                 0.48118E-02                -0.10010E-06                -0.16830E-04
                 0.26035E-12                 0.90123E-06                -0.94398E-07                 0.64751E-02                 0.90891E-07                -0.12685E-05                -0.89050E-11                -0.26131E-05                 0.61986E-07                 0.12486E-01                -0.47167E-06                -0.97986E-05
                 0.69476E-11                 0.35218E-05                -0.13898E-06                 0.75864E-02                 0.20328E-06                -0.64310E-05                -0.19401E-09                -0.11170E-04                 0.95321E-07                 0.12214E-01                -0.71452E-06                -0.40669E-04
                 0.19851E-10                 0.46310E-05                -0.18028E-06                 0.20859E-02                 0.31288E-06                -0.25640E-04                -0.14621E-08                -0.34536E-04                 0.12705E-06                 0.58731E-02                -0.43137E-06                -0.10429E-03
                 0.80276E-10                 0.26972E-05                -0.21594E-06                 0.70036E-03                 0.35113E-06                -0.59103E-04                -0.53334E-08                -0.71508E-04                 0.15567E-06                 0.38688E-02                -0.22267E-06                -0.19248E-03
                 0.87839E-10                -0.40303E-05                -0.24788E-06                 0.59157E-02                 0.51334E-06                -0.10704E-03                -0.13379E-07                -0.12060E-03                 0.18313E-06                 0.98657E-02                -0.20020E-05                -0.29533E-03
                -0.16639E-09                -0.17117E-04                -0.28743E-06                 0.75529E-02                 0.81364E-06                -0.16945E-03                -0.26649E-07                -0.18032E-03                 0.21931E-06                 0.14036E-01                -0.35555E-05                -0.40386E-03
                -0.12248E-08                -0.37573E-04                -0.33928E-06                 0.36316E-02                 0.10746E-05                -0.24609E-03                -0.45906E-07                -0.24939E-03                 0.26914E-06                 0.74332E-02                -0.75079E-06                -0.51123E-03
                -0.40598E-08                -0.65596E-04                -0.39016E-06                 0.69303E-03                 0.13783E-05                -0.33642E-03                -0.72140E-07                -0.32697E-03                 0.32227E-06                 0.28110E-02                 0.16954E-05                -0.61468E-03
                -0.97586E-08                -0.10049E-03                -0.42668E-06                 0.38125E-02                 0.75912E-06                -0.43946E-03                -0.10691E-06                -0.41265E-03                 0.36849E-06                 0.88927E-02                -0.22877E-05                -0.71547E-03
                -0.19362E-07                -0.14076E-03                -0.44833E-06                 0.82262E-02                -0.61264E-06                -0.55405E-03                -0.15272E-06                -0.50645E-03                 0.41151E-06                 0.13408E-01                -0.62504E-05                -0.81882E-03
                -0.33462E-07                -0.18440E-03                -0.45395E-06                 0.50225E-02                 0.59857E-06                -0.67863E-03                -0.21299E-06                -0.60863E-03                 0.45549E-06                 0.94745E-02                -0.25781E-05                -0.93217E-03
                -0.51920E-07                -0.22926E-03                -0.43405E-06                 0.32161E-03                 0.29897E-05                -0.81172E-03                -0.29164E-06                -0.71944E-03                 0.49110E-06                 0.37688E-02                 0.35524E-05                -0.10635E-02
                -0.74047E-07                -0.27346E-03                -0.38114E-06                 0.31389E-02                 0.12121E-05                -0.95163E-03                -0.39306E-06                -0.83887E-03                 0.50828E-06                 0.59183E-02                 0.79345E-06                -0.12191E-02
                -0.98891E-07                -0.31574E-03                -0.29241E-06                 0.73970E-02                -0.21570E-05                -0.10970E-02                -0.52150E-06                -0.96643E-03                 0.51034E-06                 0.13407E-01                -0.80160E-05                -0.14020E-02
                -0.12561E-06                -0.35563E-03                -0.16764E-06                 0.61619E-02                -0.88801E-06                -0.12464E-02                -0.68034E-06                -0.11010E-02                 0.50695E-06                 0.11569E-01                -0.46995E-05                -0.16113E-02
                -0.15397E-06                -0.39353E-03                -0.14043E-07                 0.16221E-02                 0.38098E-05                -0.13987E-02                -0.87128E-06                -0.12411E-02                 0.50170E-06                 0.38019E-02                 0.87501E-05                -0.18411E-02
                -0.18446E-06                -0.43047E-03                 0.15722E-06                 0.12859E-02                 0.38351E-05                -0.15531E-02                -0.10932E-05                -0.13843E-02                 0.49193E-06                 0.51865E-02                 0.79798E-05                -0.20824E-02
                -0.21812E-06                -0.46788E-03                 0.33451E-06                 0.67498E-02                -0.22243E-05                -0.17086E-02                -0.13417E-05                -0.15284E-02                 0.48772E-06                 0.11818E-01                -0.67043E-05                -0.23243E-02
                -0.25647E-06                -0.50712E-03                 0.50191E-06                 0.75349E-02                -0.29569E-05                -0.18643E-02                -0.16098E-05                -0.16709E-02                 0.51743E-06                 0.12507E-01                -0.80822E-05                -0.25560E-02
                -0.30095E-06                -0.54915E-03                 0.64949E-06                 0.19955E-02                 0.43308E-05                -0.20191E-02                -0.18891E-05                -0.18098E-02                 0.59122E-06                 0.63218E-02                 0.10332E-04                -0.27689E-02
                -0.35247E-06                -0.59420E-03                 0.77827E-06                 0.10409E-02                 0.58348E-05                -0.21720E-02                -0.21717E-05                -0.19434E-02                 0.69096E-06                 0.32279E-02                 0.18177E-04                -0.29579E-02
                -0.41110E-06                -0.64165E-03                 0.88729E-06                 0.54743E-02                -0.15600E-05                -0.23214E-02                -0.24520E-05                -0.20706E-02                 0.81331E-06                 0.10139E-01                -0.21789E-05                -0.31225E-02
                -0.47556E-06                -0.69009E-03                 0.97456E-06                 0.76057E-02                -0.56008E-05                -0.24658E-02                -0.27274E-05                -0.21911E-02                 0.97975E-06                 0.14055E-01                -0.13917E-04                -0.32663E-02
                -0.54321E-06                -0.73753E-03                 0.10432E-05                 0.40531E-02                 0.10915E-05                -0.26034E-02                -0.29980E-05                -0.23047E-02                 0.11993E-05                 0.72054E-02                 0.71022E-05                -0.33961E-02
                -0.61041E-06                -0.78178E-03                 0.10974E-05                 0.28235E-03                 0.78959E-05                -0.27326E-02                -0.32655E-05                -0.24116E-02                 0.14511E-05                 0.33682E-02                 0.21593E-04                -0.35195E-02
                -0.67303E-06                -0.82086E-03                 0.11437E-05                 0.39177E-02                -0.77991E-08                -0.28518E-02                -0.35314E-05                -0.25120E-02                 0.17146E-05                 0.83710E-02                 0.31641E-05                -0.36436E-02
                -0.72743E-06                -0.85334E-03                 0.11940E-05                 0.83007E-02                -0.93476E-05                -0.29596E-02                -0.37961E-05                -0.26055E-02                 0.20009E-05                 0.13256E-01                -0.16925E-04                -0.37728E-02
                -0.77130E-06                -0.87862E-03                 0.12576E-05                 0.47946E-02                -0.21923E-05                -0.30550E-02                -0.40570E-05                -0.26917E-02                 0.23250E-05                 0.10161E-01                -0.33889E-05                -0.39075E-02
                -0.80405E-06                -0.89699E-03                 0.13327E-05                 0.73964E-03                 0.73409E-05                -0.31373E-02                -0.43082E-05                -0.27693E-02                 0.26720E-05                 0.32931E-02                 0.22107E-04                -0.40440E-02
                -0.82683E-06                -0.90951E-03                 0.14103E-05                 0.28792E-02                 0.21357E-05                -0.32061E-02                -0.45406E-05                -0.28370E-02                 0.30243E-05                 0.59435E-02                 0.10170E-04                -0.41748E-02
                -0.84212E-06                -0.91777E-03                 0.14889E-05                 0.71384E-02                -0.86780E-05                -0.32612E-02                -0.47423E-05                -0.28930E-02                 0.33948E-05                 0.13593E-01                -0.20911E-04                -0.42902E-02
                -0.85268E-06                -0.92342E-03                 0.15701E-05                 0.66657E-02                -0.71553E-05                -0.33027E-02                -0.49005E-05                -0.29357E-02                 0.38101E-05                 0.11164E-01                -0.13442E-04                -0.43803E-02
                -0.86103E-06                -0.92787E-03                 0.16513E-05                 0.13828E-02                 0.48644E-05                -0.33306E-02                -0.50043E-05                -0.29637E-02                 0.42663E-05                 0.43785E-02                 0.16799E-04                -0.44370E-02
                -0.86855E-06                -0.93190E-03                 0.17353E-05                 0.12228E-02                 0.45967E-05                -0.33449E-02                -0.50468E-05                -0.29763E-02                 0.47294E-05                 0.50126E-02                 0.14126E-04                -0.44555E-02
                -0.87518E-06                -0.93550E-03                 0.18260E-05                 0.69323E-02                -0.92738E-05                -0.33452E-02                -0.50265E-05                -0.29733E-02                 0.51964E-05                 0.11272E-01                -0.17097E-04                -0.44356E-02
                -0.87939E-06                -0.93783E-03                 0.19253E-05                 0.72057E-02                -0.11065E-04                -0.33317E-02                -0.49483E-05                -0.29553E-02                 0.56970E-05                 0.13182E-01                -0.24556E-04                -0.43816E-02
                -0.87851E-06                -0.93744E-03                 0.20408E-05                 0.23563E-02                 0.30870E-07                -0.33039E-02                -0.48212E-05                -0.29234E-02                 0.62286E-05                 0.61387E-02                 0.49842E-05                -0.43012E-02
                -0.86929E-06                -0.93260E-03                 0.21767E-05                 0.10700E-02                 0.29690E-05                -0.32616E-02                -0.46564E-05                -0.28790E-02                 0.67567E-05                 0.30395E-02                 0.15609E-04                -0.42040E-02
                -0.84889E-06                -0.92166E-03                 0.23366E-05                 0.49971E-02                -0.78424E-05                -0.32047E-02                -0.44649E-05                -0.28236E-02                 0.72672E-05                 0.10459E-01                -0.13827E-04                -0.40992E-02
                -0.81562E-06                -0.90347E-03                 0.25324E-05                 0.80148E-02                -0.15443E-04                -0.31334E-02                -0.42555E-05                -0.27586E-02                 0.77751E-05                 0.13557E-01                -0.28422E-04                -0.39944E-02
                -0.76956E-06                -0.87764E-03                 0.27670E-05                 0.40357E-02                -0.67135E-05                -0.30482E-02                -0.40337E-05                -0.26847E-02                 0.82920E-05                 0.76000E-02                -0.59973E-05                -0.38931E-02
                -0.71282E-06                -0.84468E-03                 0.30274E-05                 0.92514E-04                 0.94021E-06                -0.29498E-02                -0.38018E-05                -0.26026E-02                 0.88018E-05                 0.36262E-02                 0.10733E-04                -0.37950E-02
                -0.64892E-06                -0.80593E-03                 0.32999E-05                 0.41788E-02                -0.78540E-05                -0.28395E-02                -0.35592E-05                -0.25123E-02                 0.92916E-05                 0.76298E-02                -0.68650E-05                -0.36952E-02
                -0.58211E-06                -0.76333E-03                 0.35742E-05                 0.79502E-02                -0.16413E-04                -0.27186E-02                -0.33037E-05                -0.24134E-02                 0.97851E-05                 0.13692E-01                -0.28630E-04                -0.35868E-02
                -0.51649E-06                -0.71902E-03                 0.38407E-05                 0.49621E-02                -0.11465E-04                -0.25888E-02                -0.30333E-05                -0.23058E-02                 0.10307E-04                 0.10285E-01                -0.16358E-04                -0.34619E-02
                -0.45509E-06                -0.67496E-03                 0.40902E-05                 0.10617E-02                -0.47733E-05                -0.24515E-02                -0.27474E-05                -0.21893E-02                 0.10846E-04                 0.29653E-02                 0.61807E-05                -0.33135E-02
                -0.39960E-06                -0.63256E-03                 0.43159E-05                 0.23565E-02                -0.79004E-05                -0.23084E-02                -0.24487E-05                -0.20644E-02                 0.11384E-04                 0.63460E-02                -0.41451E-05                -0.31376E-02
                -0.35039E-06                -0.59245E-03                 0.45110E-05                 0.73239E-02                -0.16502E-04                -0.21605E-02                -0.21435E-05                -0.19319E-02                 0.11929E-04                 0.13139E-01                -0.26101E-04                -0.29345E-02
                -0.30664E-06                -0.55441E-03                 0.46693E-05                 0.68432E-02                -0.16630E-04                -0.20093E-02                -0.18407E-05                -0.17934E-02                 0.12504E-04                 0.11214E-01                -0.22623E-04                -0.27091E-02
                -0.26696E-06                -0.51750E-03                 0.47934E-05                 0.11237E-02                -0.97916E-05                -0.18558E-02                -0.15507E-05                -0.16510E-02                 0.13100E-04                 0.49927E-02                -0.63542E-05                -0.24699E-02
                -0.22983E-06                -0.48035E-03                 0.48929E-05                 0.15170E-02                -0.10861E-04                -0.17006E-02                -0.12829E-05                -0.15070E-02                 0.13688E-04                 0.43425E-02                -0.69342E-05                -0.22274E-02
                -0.19404E-06                -0.44154E-03                 0.49756E-05                 0.66702E-02                -0.17681E-04                -0.15447E-02                -0.10438E-05                -0.13639E-02                 0.14260E-04                 0.11347E-01                -0.23446E-04                -0.19925E-02
                -0.15912E-06                -0.40002E-03                 0.50499E-05                 0.70986E-02                -0.19337E-04                -0.13892E-02                -0.83689E-06                -0.12238E-02                 0.14821E-04                 0.13531E-01                -0.27865E-04                -0.17748E-02
                -0.12547E-06                -0.35538E-03                 0.51225E-05                 0.28641E-02                -0.15509E-04                -0.12353E-02                -0.66219E-06                -0.10885E-02                 0.15367E-04                 0.57535E-02                -0.17126E-04                -0.15801E-02
                -0.94151E-07                -0.30807E-03                 0.51925E-05                 0.68701E-03                -0.14233E-04                -0.10842E-02                -0.51739E-06                -0.95910E-03                 0.15884E-04                 0.34458E-02                -0.14546E-04                -0.14096E-02
                -0.66608E-07                -0.25936E-03                 0.52586E-05                 0.49203E-02                -0.17874E-04                -0.93746E-03                -0.39891E-06                -0.83625E-03                 0.16365E-04                 0.10209E-01                -0.24499E-04                -0.12604E-02
                -0.44037E-07                -0.21115E-03                 0.53180E-05                 0.83082E-02                -0.20181E-04                -0.79688E-03                -0.30263E-06                -0.72005E-03                 0.16819E-04                 0.13209E-01                -0.29930E-04                -0.11266E-02
                -0.26976E-07                -0.16562E-03                 0.53665E-05                 0.37631E-02                -0.18516E-04                -0.66431E-03                -0.22450E-06                -0.61038E-03                 0.17251E-04                 0.83569E-02                -0.25212E-04                -0.10007E-02
                -0.15234E-07                -0.12483E-03                 0.54082E-05                 0.35427E-03                -0.17554E-04                -0.54124E-03                -0.16117E-06                -0.50712E-03                 0.17651E-04                 0.32584E-02                -0.21553E-04                -0.87498E-03
                -0.78987E-08                -0.90349E-04                 0.54477E-05                 0.41088E-02                -0.18986E-04                -0.42894E-03                -0.11018E-06                -0.41040E-03                 0.18008E-04                 0.73576E-02                -0.26030E-04                -0.74438E-03
                -0.37413E-08                -0.62972E-04                 0.54778E-05                 0.75832E-02                -0.19891E-04                -0.32870E-03                -0.70084E-07                -0.32075E-03                 0.18330E-04                 0.14138E-01                -0.31386E-04                -0.60761E-03
                -0.16323E-08                -0.42587E-04                 0.54922E-05                 0.54754E-02                -0.20290E-04                -0.24140E-03                -0.40238E-07                -0.23921E-03                 0.18621E-04                 0.99160E-02                -0.29841E-04                -0.46818E-03
                -0.66101E-09                -0.28273E-04                 0.55021E-05                 0.94429E-03                -0.20248E-04                -0.16746E-03                -0.19954E-07                -0.16720E-03                 0.18872E-04                 0.32711E-02                -0.27904E-04                -0.33253E-03
                -0.23853E-09                -0.18547E-04                 0.55231E-05                 0.20715E-02                -0.20565E-04                -0.10693E-03                -0.80124E-08                -0.10642E-03                 0.19068E-04                 0.64178E-02                -0.29159E-04                -0.20983E-03
                -0.10134E-09                -0.11724E-04                 0.55603E-05                 0.76397E-02                -0.21116E-04                -0.59870E-04                -0.24119E-08                -0.58574E-04                 0.19204E-04                 0.12490E-01                -0.30499E-04                -0.11025E-03
                -0.50766E-10                -0.63261E-05                 0.56143E-05                 0.66060E-02                -0.21319E-04                -0.26531E-04                -0.56637E-09                -0.25083E-04                 0.19280E-04                 0.11842E-01                -0.30501E-04                -0.42823E-04
                -0.26018E-10                -0.14331E-05                 0.56857E-05                 0.12748E-02                -0.21449E-04                -0.68399E-05                -0.24045E-09                -0.68808E-05                 0.19294E-04                 0.50364E-02                -0.30032E-04                -0.13042E-04
